13218658,09-02-21,DEP,Noise,"Noise, Barking Dog (NR5)",10012,14 PRINCE STREET,NEW YORK,MANHATTAN,40.72265971,-73.99402568
13218694,09-02-21,DEP,Noise,"Noise, Barking Dog (NR5)",10031,640 RIVERSIDE DRIVE,NEW YORK,MANHATTAN,40.82462596,-73.95405446
13237528,09-02-24,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2043 8 AVENUE,NEW YORK,MANHATTAN,40.80117647,-73.95775121
13221438,09-02-22,DEP,Noise,"Noise, Barking Dog (NR5)",10009,126 ST MARK'S PLACE,NEW YORK,MANHATTAN,40.72723158,-73.98445345
13221442,09-02-22,DEP,Noise,"Noise, Barking Dog (NR5)",10075,443 EAST 78 STREET,NEW YORK,MANHATTAN,40.77123198,-73.95214896
13252990,09-02-26,DEP,Noise,"Noise, Barking Dog (NR5)",10028,156 EAST 85 STREET,NEW YORK,MANHATTAN,40.77858651,-73.95556662
13258908,09-02-27,DEP,Noise,"Noise, Barking Dog (NR5)",10022,405 EAST 56 STREET,NEW YORK,MANHATTAN,40.75747659,-73.96300197
13259023,09-02-27,DEP,Noise,"Noise, Barking Dog (NR5)",10022,405 EAST 56 STREET,NEW YORK,MANHATTAN,40.75747659,-73.96300197
13259051,09-02-27,DEP,Noise,"Noise, Barking Dog (NR5)",10028,315 EAST 86 STREET,NEW YORK,MANHATTAN,40.77763229,-73.9511442
13246188,09-02-25,DEP,Noise,"Noise, Barking Dog (NR5)",10022,405 EAST 56 STREET,NEW YORK,MANHATTAN,40.75747659,-73.96300197
13253143,09-02-26,DEP,Noise,"Noise, Barking Dog (NR5)",10009,515 EAST 14 STREET,NEW YORK,MANHATTAN,40.73019793,-73.97975503
13252795,09-02-26,DEP,Noise,"Noise, Barking Dog (NR5)",10001,319 WEST 29 STREET,NEW YORK,MANHATTAN,40.74939096,-73.99653524
13245552,09-02-25,DEP,Noise,"Noise, Barking Dog (NR5)",10028,25 EAST 86 STREET,NEW YORK,MANHATTAN,40.78110484,-73.95938161
13244670,09-02-25,DEP,Noise,"Noise, Barking Dog (NR5)",10006,88 GREENWICH STREET,NEW YORK,MANHATTAN,40.7077303,-74.01370611
13246268,09-02-25,DEP,Noise,"Noise, Barking Dog (NR5)",10034,144 SEAMAN AVENUE,NEW YORK,MANHATTAN,40.86902392,-73.92252089
13252440,09-02-26,DEP,Noise,"Noise, Barking Dog (NR5)",10022,405 EAST 56 STREET,NEW YORK,MANHATTAN,40.75747659,-73.96300197
13286563,09-03-03,DEP,Noise,"Noise, Barking Dog (NR5)",10012,290 ELIZABETH STREET,NEW YORK,MANHATTAN,40.72478137,-73.99330394
13265383,09-02-28,DEP,Noise,"Noise, Barking Dog (NR5)",10014,121 WASHINGTON PLACE,NEW YORK,MANHATTAN,40.73276056,-74.00139999
13284619,09-03-03,DEP,Noise,"Noise, Barking Dog (NR5)",10011,225 WEST 23 STREET,NEW YORK,MANHATTAN,40.74448884,-73.99655354
13276638,09-03-02,DEP,Noise,"Noise, Barking Dog (NR5)",10011,520 WEST 19 STREET,NEW YORK,MANHATTAN,40.74547407,-74.0065574
13260342,09-02-27,DEP,Noise,"Noise, Barking Dog (NR5)",10038,14 MAIDEN LANE,NEW YORK,MANHATTAN,40.70948189,-74.00938532
13302177,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10023,31 WEST 70 STREET,NEW YORK,MANHATTAN,40.77535143,-73.97793964
13302563,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10012,180 THOMPSON STREET,NEW YORK,MANHATTAN,40.72789686,-74.00010463
13284260,09-03-03,DEP,Noise,"Noise, Barking Dog (NR5)",10014,780 GREENWICH STREET,NEW YORK,MANHATTAN,40.73675949,-74.00655654
13284282,09-03-03,DEP,Noise,"Noise, Barking Dog (NR5)",10023,345 WEST 70 STREET,NEW YORK,MANHATTAN,40.77918172,-73.98710966
13295657,09-03-04,DEP,Noise,"Noise, Barking Dog (NR5)",10011,43 WEST 13 STREET,NEW YORK,MANHATTAN,40.73593067,-73.99556528
13302799,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10011,319 WEST 22 STREET,NEW YORK,MANHATTAN,40.74496923,-73.9997582
13315038,09-03-07,DEP,Noise,"Noise, Barking Dog (NR5)",10021,128 EAST 74 STREET,NEW YORK,MANHATTAN,40.77197393,-73.96182777
13314852,09-03-07,DEP,Noise,"Noise, Barking Dog (NR5)",10011,101 WEST 15 STREET,NEW YORK,MANHATTAN,40.73823082,-73.99675955
13301931,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10017,320 EAST 42 STREET,NEW YORK,MANHATTAN,40.74954945,-73.97157085
13318568,09-03-08,DEP,Noise,"Noise, Barking Dog (NR5)",10128,303 EAST 90 STREET,NEW YORK,MANHATTAN,40.78028025,-73.94948851
13318572,09-03-08,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13309920,09-03-06,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13302128,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10027,55 WEST 129 STREET,NEW YORK,MANHATTAN,40.80967556,-73.94208247
13318462,09-03-08,DEP,Noise,"Noise, Barking Dog (NR5)",10012,396 WEST BROADWAY,NEW YORK,MANHATTAN,40.72412829,-74.00230175
13302713,09-03-05,DEP,Noise,"Noise, Barking Dog (NR5)",10039,129 WEST 147 STREET,NEW YORK,MANHATTAN,40.82218022,-73.93633041
13314617,09-03-07,DEP,Noise,"Noise, Barking Dog (NR5)",10463,157 WEST 228 STREET,NEW YORK,MANHATTAN,40.87739379,-73.90923653
13326583,09-03-09,DEP,Noise,"Noise, Barking Dog (NR5)",10031,465 WEST 147 STREET,NEW YORK,MANHATTAN,40.82618412,-73.94581508
